,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
1360,기아,모닝,럭셔리,9900000,19,12603,가솔린,오토,16.0,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.6824032872321355
1361,기아,모닝,럭셔리,8900000,17,18248,가솔린,오토,16.0,경차,998,진주색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.314213547090834
1362,기아,모닝,럭셔리,8900000,18,14685,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1.314213547090834
1363,기아,모닝,트렌디,8700000,19,5867,가솔린,오토,16.0,경차,998,진주색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1.2405755990625738
1364,기아,모닝,럭셔리,8700000,18,23796,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.2405755990625738
1365,기아,모닝,럭셔리,7900000,17,76898,가솔린,오토,16.0,경차,998,쥐색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.9460238069495328
1366,기아,모닝,디럭스,5500000,13,78252,가솔린,오토,17.0,경차,998,진주색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0.06236843061040971
1367,기아,모닝,디럭스 트렌디,5500000,14,36291,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.06236843061040971
1368,기아,모닝,2인승밴 고급형,4300000,16,39916,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.37945925755915183
1369,기아,모닝,럭셔리,6900000,14,30279,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0.5778340668082316
1370,기아,모닝,럭셔리,5800000,11,34270,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0.1728253526528001
1371,기아,모닝,럭셔리,3900000,12,111988,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.5267351536156724
1372,기아,모닝,2인승밴 일반형,4500000,16,58321,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3058213095308916
1373,기아,모닝,LX 고급형,2300000,8,113808,가솔린,오토,16.7,경차,0,파랑색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1158387378417545
1374,기아,모닝,디럭스 트렌디,5990000,14,54024,가솔린,오토,16.7,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24278140327964734
1375,기아,모닝,디럭스,5990000,15,40838,가솔린,오토,16.7,경차,0,회색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.24278140327964734
1376,기아,모닝,럭셔리,9490000,19,12577,가솔린,오토,15.4,경차,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1.531445493774202
1377,기아,모닝,SLX 고급형 블랙프리미엄,2100000,9,143263,가솔린,오토,16.7,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,4,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.1894766858700148
1378,기아,모닝,스마트,4700000,16,111763,가솔린,오토,16.7,경차,0,노랑색,0,없음,없음,사고없음,없음,없음,있음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23218336150263133
1379,기아,모닝,SLX 고급형 블랙프리미엄,1990000,8,144827,가솔린,오토,19.4,경차,998,은색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.2299775572855578
1380,기아,모닝,럭셔리,6900000,16,46600,LPG,오토,16.7,경차,998,흰색,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5778340668082316
1381,기아,모닝,럭셔리,8600000,18,16400,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2037566250484437
1382,기아,모닝,트렌디,7800000,18,6874,가솔린,오토,16.7,경차,998,흰색,0,없음,1 건,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9092048329354027
1383,기아,모닝,럭셔리,8900000,18,7835,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1.314213547090834
1384,기아,모닝,럭셔리 스포츠,5700000,12,77588,가솔린,오토,16.7,경차,0,진주색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13600637863866996
1385,기아,모닝,바이퓨얼 스마트,5790000,16,30914,가솔린+LPG,오토,16.7,경차,999,진주색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16914345525138708
1386,기아,모닝,럭셔리 스포츠,7400000,16,31040,가솔린,오토,16.7,경차,0,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619289368788822
1387,기아,모닝,디럭스 바이퓨얼,1990000,11,221000,가솔린+LPG,오토,16.7,경차,0,회색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2299775572855578
1388,기아,모닝,디럭스 스페셜,4990000,11,61717,가솔린,오토,17.0,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12540833686165395
1389,기아,모닝,디럭스 트렌디,5900000,14,92607,가솔린,오토,16.7,경차,0,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.20964432666693023
1390,기아,모닝,럭셔리,6200000,12,32000,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.3201012487093206
1391,기아,모닝,럭셔리,9700000,17,22700,가솔린,오토,16.0,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.6087653392038752
1392,기아,모닝,럭셔리,7800000,16,51700,가솔린,오토,16.7,경차,998,회색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.9092048329354027
1393,기아,모닝,2인승밴 고급형,3900000,14,101249,가솔린,오토,16.7,경차,998,은색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5267351536156724
1394,기아,모닝,디럭스 스페셜,4300000,11,77503,가솔린,오토,17.0,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.37945925755915183
1395,기아,모닝,럭셔리,8800000,16,9500,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1.277394573076704
1396,기아,모닝,스마트,3900000,15,74580,가솔린,오토,16.7,경차,998,은색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5267351536156724
1397,기아,모닝,SLX 고급형 블랙프리미엄,3500000,8,126168,가솔린,오토,19.4,경차,999,흰색,0,없음,없음,사고없음,없음,없음,없음,6,보통,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6740110496721928
1398,기아,모닝,LPI LX 기본형,2000000,9,81298,LPG,오토,16.7,경차,999,은색,0,없음,없음,사고있음,없음,없음,없음,9,짧음,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.2262956598841448
1399,기아,모닝,LX 고급형 블랙프리미엄,3500000,9,94517,가솔린,오토,16.7,경차,1000,티타늄실버,0,없음,없음,사고있음,없음,없음,없음,7,보통,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6740110496721928
1400,기아,모닝,프레스티지,10300000,17,11296,가솔린,오토,15.3,경차,0,검정색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.8296791832886559
1401,기아,모닝,디럭스,4800000,15,91761,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.19536438748850118
1402,기아,모닝,SLX 고급형 블랙프리미엄,1200000,9,170872,가솔린,오토,16.7,경차,0,빨강,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.520847451997186
1403,기아,모닝,트렌디,9500000,19,8362,가솔린,오토,16.0,경차,998,은색,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1.535127391175615
1404,기아,모닝,2인승밴 고급형,4600000,16,64515,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.26900233551676145
1405,기아,모닝,프레스티지,10200000,18,8296,가솔린,오토,16.7,경차,998,검정,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7928602092745258
1406,기아,모닝,럭셔리 스포츠,4800000,11,87179,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.19536438748850118
1407,기아,모닝,디럭스,3200000,11,191384,가솔린,오토,17.0,경차,999,회색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7844679717145833
1408,기아,모닝,럭셔리,6200000,14,53000,가솔린,오토,16.7,경차,1000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3201012487093206
1409,기아,모닝,디럭스 트렌디,5900000,14,37800,가솔린,오토,16.7,경차,998,아쿠아민트,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.20964432666693023
1410,기아,모닝,럭셔리,4900000,14,78651,가솔린,수동,16.7,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,-0.15854541347437107
1411,기아,모닝,LX 고급형 블랙프리미엄,3300000,9,132875,가솔린,오토,16.7,경차,999,회색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7476489977004531
1412,기아,모닝,LPi 디럭스,4900000,17,110000,LPG,오토,12.6,경차,1000,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.15854541347437107
1413,기아,모닝,디럭스,3900000,11,73296,가솔린,오토,17.0,경차,998,베이지,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5267351536156724
1414,기아,모닝,럭셔리,8000000,17,57000,가솔린,오토,16.0,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0.982842780963663
1415,기아,모닝,LX 고급형 블랙프리미엄,1700000,9,124342,가솔린,오토,16.7,경차,999,은색,0,없음,1 건,사고있음,없음,없음,없음,4,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-1.3367525819265351
1416,기아,모닝,SLX 고급형 블랙프리미엄,1500000,8,122699,가솔린,오토,19.4,경차,999,은색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,-1.4103905299547954
1417,기아,모닝,스마트,4700000,15,16764,가솔린,수동,16.7,경차,998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.23218336150263133
1418,기아,모닝,SLX 고급형 블랙프리미엄,2990000,10,120128,가솔린,오토,16.7,경차,0,검정색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.8617878171442566
1419,기아,모닝,스마트,4300000,12,28913,가솔린,오토,17.0,경차,998,회색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.37945925755915183
1420,기아,모닝,스마트,4300000,12,28913,가솔린,오토,17.0,경차,998,회색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.37945925755915183
1421,기아,모닝,럭셔리,5800000,11,35033,가솔린,오토,16.7,경차,998,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1728253526528001
1422,기아,모닝,LX 기본형 블랙프리미엄,2100000,10,42110,가솔린,오토,16.7,경차,998,쥐색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1894766858700148
1423,기아,모닝,LX 고급형 블랙프리미엄,2300000,9,95268,가솔린,오토,16.7,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1158387378417545
1424,기아,모닝,스마트,4700000,13,39047,가솔린,오토,17.0,경차,999,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.23218336150263133
1425,기아,모닝,스마트,5300000,16,56535,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.011269517417850546
1426,기아,모닝,럭셔리,9800000,19,9301,가솔린,오토,16.0,경차,998,진주색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1.6455843132180052
1427,기아,모닝,럭셔리,8600000,17,20000,가솔린,오토,16.0,경차,999,회색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2037566250484437
1428,기아,모닝,디럭스 트렌디,5800000,15,46602,가솔린,오토,16.7,경차,998,진주,0,없음,없음,사고없음,없음,없음,없음,4,보통,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.1728253526528001
1429,기아,모닝,디럭스 스페셜,4990000,13,51000,가솔린,오토,17.0,경차,998,회색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.12540833686165395
1430,기아,모닝,SLX 고급형 블랙프리미엄,2500000,8,100000,가솔린,오토,16.7,경차,999,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0422007898134942
1431,기아,모닝,LX 고급형,1790000,6,99960,가솔린,오토,18.3,경차,999,청색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.303615505313818
1432,기아,모닝,디럭스 스페셜,3900000,13,26495,가솔린,오토,17.0,경차,998,베이지,0,없음,1 건,사고있음,없음,없음,없음,1,짧음,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,-0.5267351536156724
1433,기아,모닝,럭셔리,10700000,19,5144,가솔린,오토,16.0,경차,0,진주색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1.9769550793451764
1434,기아,모닝,SLX 고급형 블랙프리미엄,3500000,10,56543,가솔린,오토,16.7,경차,0,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.6740110496721928
1435,기아,모닝,LX 최고급형,1900000,6,74893,가솔린,오토,18.3,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.263114633898275
1436,기아,모닝,프레스티지,10100000,18,10976,가솔린,오토,16.7,경차,0,노랑색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.7560412352603956
1437,기아,모닝,SLX 고급형 블랙프리미엄,2500000,8,37059,가솔린,오토,19.4,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0422007898134942
1439,기아,모닝,프레스티지,10200000,17,19000,가솔린,오토,15.3,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.7928602092745258
1440,기아,모닝,프레스티지,10200000,17,19000,가솔린,오토,15.3,경차,998,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.7928602092745258
1441,기아,모닝,디럭스 트렌디,6600000,14,36000,가솔린,오토,17.0,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.46737714476584113
1442,기아,모닝,LX 고급형 블랙프리미엄,1500000,9,132232,가솔린,오토,16.7,경차,1000,검정,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.4103905299547954
1443,기아,모닝,럭셔리,6590000,13,36092,가솔린,오토,16.7,경차,998,검정색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.46369524736442813
1444,기아,모닝,LX 기본형,2700000,8,53054,가솔린,오토,19.4,경차,999,하늘,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9685628417852339
1445,기아,모닝,럭셔리,8000000,18,29521,가솔린,오토,16.7,경차,0,노랑색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982842780963663
1446,기아,모닝,LX 고급형 블랙프리미엄,2600000,9,94314,가솔린,오토,16.7,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0053818157993641
1448,기아,모닝,럭셔리,5800000,13,92967,가솔린,오토,16.7,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.1728253526528001
1449,기아,모닝,스마트,4490000,16,110300,가솔린,오토,16.7,경차,998,회색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3095032069323046
1450,기아,모닝,디럭스,7800000,17,10876,가솔린,오토,16.0,경차,998,짙은회색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9092048329354027
1451,기아,모닝,프레스티지,9990000,18,4000,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고없음,없음,없음,있음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7155403638448525
1452,기아,모닝,SLX 고급형 블랙프리미엄,3100000,8,66129,가솔린,오토,16.7,경차,999,코랄섞인빨강색,0,없음,없음,사고없음,없음,없음,없음,6,짧음,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.8212869457287134
1453,기아,모닝,LPI SLX 고급형 블랙프리미엄,3000000,10,90000,LPG,오토,16.7,경차,999,검정,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8581059197428436
1454,기아,모닝,디럭스 트렌디,4800000,14,60564,가솔린,오토,16.7,경차,0,은색,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.19536438748850118
1455,기아,모닝,LX 기본형,2700000,8,77864,가솔린,오토,16.7,경차,999,빨강색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.9685628417852339
1456,기아,모닝,스포츠 런 기본형,6700000,16,64370,가솔린,오토,16.7,경차,998,회색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.5041961187799713
1457,기아,모닝,LX 기본형,2700000,8,72406,가솔린,오토,19.4,경차,999,쥐색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9685628417852339
1458,기아,모닝,디럭스,4000000,12,120370,가솔린,오토,17.0,경차,0,노랑색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.4899161796015422
1459,기아,모닝,디럭스,5500000,14,67898,가솔린,오토,17.0,경차,0,회색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.06236843061040971
1460,기아,모닝,SLX 뷰티 기본형,2500000,8,114143,가솔린,오토,19.4,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0422007898134942
1461,기아,모닝,디럭스,5200000,15,102759,가솔린,오토,16.7,경차,999,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-0.04808849143198068
1462,기아,모닝,2인승밴 고급형,3900000,15,74720,가솔린,오토,16.7,경차,998,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5267351536156724
1463,기아,모닝,디럭스,5600000,14,35338,가솔린,오토,16.7,경차,998,소라색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.09918740462453984
1464,기아,모닝,LX 기본형 블랙프리미엄,2590000,9,84449,가솔린,오토,16.7,경차,999,회색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0090637132007771
1465,기아,모닝,디럭스 트렌디,4500000,12,56000,가솔린,오토,17.0,경차,0,진주색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3058213095308916
1466,기아,모닝,디럭스,7500000,17,32862,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.7987479108930123
1467,기아,모닝,럭셔리,10500000,18,18174,가솔린,오토,16.7,경차,999,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9033171313169162
1468,기아,모닝,럭셔리,4900000,11,66053,가솔린,오토,16.7,경차,998,빨강색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.15854541347437107
1469,기아,모닝,럭셔리,6700000,15,28677,가솔린,오토,16.7,경차,0,흰색,0,없음,없음,사고없음,없음,없음,없음,5,짧음,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5041961187799713
1470,기아,모닝,디럭스 트렌디,3300000,12,64173,가솔린,수동,17.0,경차,999,진주색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.7476489977004531
1471,기아,모닝,럭셔리,5800000,15,70191,가솔린,오토,16.7,경차,998,회색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.1728253526528001
1472,기아,모닝,럭셔리,6900000,15,35758,가솔린,오토,16.7,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.5778340668082316
1473,기아,모닝,프레스티지,9500000,17,18686,가솔린,오토,15.3,경차,998,진주색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.535127391175615
1474,기아,모닝,2인승밴 기본형,4900000,15,18000,가솔린,오토,16.7,경차,998,검정,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15854541347437107
