,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
68,현대,그랜드스타렉스,6400000,09년06월(10년형),"191,827km",디젤,오토,정보없음,승합,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
69,현대,그랜드스타렉스,12990000,16년01월(16년형),"110,112km",디젤,오토,정보없음,승합,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,있음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,현대,그랜드스타렉스,12600000,15년11월(16년형),"105,510km",디젤,오토,정보없음,승합,"2,497cc",다크그레이,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
71,현대,그랜드스타렉스,15300000,15년12월(16년형),"94,036km",디젤,오토,정보없음,승합,"2,500cc",회색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,현대,그랜드스타렉스,9900000,12년11월(13년형),"113,626km",디젤,오토,정보없음,승합,"2,497cc",흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,보통,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
73,현대,그랜드스타렉스,7900000,12년11월(13년형),"205,104km",디젤,오토,정보없음,승합,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,많음,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
74,현대,그랜드스타렉스,6900000,10년09월(11년형),"197,246km",디젤,오토,정보없음,승합,"2,497cc",하늘색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
75,현대,그랜드스타렉스,8400000,10년05월(11년형),"109,508km",디젤,오토,정보없음,승합,"2,497cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
76,현대,그랜드스타렉스,11000000,12년03월(12년형),"110,330km",디젤,오토,정보없음,승합,"2,497cc",노랑색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
77,현대,그랜드스타렉스,16990000,17년03월(17년형),"97,146km",디젤,오토,정보없음,승합,"2,500cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,현대,더 뉴 그랜드 스타렉스,19300000,18년05월(19년형),"79,920km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1
79,현대,그랜드스타렉스,18500000,15년02월(15년형),"91,104km",디젤,오토,정보없음,승합,"2,359cc",노랑,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
80,현대,그랜드스타렉스,12800000,17년07월(18년형),"22,422km",디젤,수동,정보없음,승합,"2,497cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,현대,그랜드스타렉스,8900000,14년11월(15년형),"132,892km",디젤,오토,정보없음,승합,"2,497cc",회색,없음,없음,1 건,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,현대,그랜드스타렉스,13500000,15년07월(15년형),"77,000km",디젤,오토,정보없음,승합,"2,497cc",노랑,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
83,현대,그랜드스타렉스,19600000,17년08월(18년형),"61,839km",디젤,오토,정보없음,승합,0cc,노랑색,정보없음,없음,1 건,사고없음,없음,없음,없음,2회,많음,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
84,현대,그랜드스타렉스,9500000,10년10월(10년형),"118,460km",디젤,오토,정보없음,승합,"2,497cc",노랑,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
85,현대,그랜드스타렉스,15490000,16년11월(17년형),"68,389km",디젤,오토,정보없음,승합,"2,500cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,현대,그랜드스타렉스,12490000,16년10월(17년형),"93,075km",디젤,오토,정보없음,승합,"2,500cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,현대,그랜드스타렉스,13800000,14년03월(15년형),"83,763km",디젤,오토,정보없음,승합,"2,497cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
88,현대,그랜드스타렉스,10200000,12년03월(12년형),"157,832km",디젤,오토,정보없음,승합,"2,497cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
89,현대,그랜드스타렉스,29990000,10년11월(11년형),"134,329km",디젤,오토,정보없음,RV,"2,497cc",회색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
90,현대,그랜드스타렉스,8800000,12년06월(12년형),"119,324km",디젤,오토,정보없음,승합,"2,497cc",은색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0
91,현대,그랜드스타렉스,13500000,12년04월(12년형),"51,300km",디젤,오토,정보없음,승합,"2,497cc",노랑색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
92,현대,그랜드스타렉스,3800000,08년11월(09년형),"153,890km",디젤,오토,정보없음,승합,"2,499cc",노랑,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,현대,그랜드스타렉스,5300000,12년12월(13년형),"260,000km",디젤,수동,정보없음,승합,"2,497cc",회색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
94,현대,그랜드스타렉스,17500000,15년07월(15년형),"109,620km",디젤,오토,정보없음,승합,0cc,노랑색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,현대,그랜드스타렉스,21900000,17년06월(18년형),"46,141km",디젤,오토,정보없음,승합,"3,497cc",노랑색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,현대,그랜드스타렉스,10990000,10년12월(11년형),"116,417km",디젤,오토,정보없음,승합,"2,499cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
97,현대,그랜드스타렉스,14900000,14년07월(15년형),"108,116km",디젤,오토,정보없음,승합,"2,497cc",노랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
98,현대,더 뉴 그랜드 스타렉스,18500000,18년02월(18년형),"49,325km",디젤,오토,정보없음,트럭,"2,497cc",은색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,현대,그랜드스타렉스,17500000,16년04월(16년형),"51,330km",디젤,오토,정보없음,승합,"2,497cc",노랑색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
